epoch,tau_phys_mean,tau_phys_median,tau_phys_min,tau_phys_max,tau_phys_count
1,0.20159342885017395,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
2,0.20159678161144257,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
3,0.20159703493118286,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
4,0.20160190761089325,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
5,0.20159542560577393,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
6,0.2016012966632843,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
7,0.2015903890132904,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
8,0.20159992575645447,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
9,0.2015916109085083,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
10,0.20160235464572906,0.2015306055545807,0.20000000298023224,0.2042253613471985,488.0
11,0.2016013264656067,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
12,0.20160019397735596,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
13,0.20159322023391724,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
14,0.20159004628658295,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
15,0.20159649848937988,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
16,0.20159247517585754,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
17,0.20159637928009033,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
18,0.20159462094306946,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
19,0.20159144699573517,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
20,0.20158648490905762,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
21,0.20159877836704254,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
22,0.20160238444805145,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
23,0.2015991508960724,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
24,0.20159552991390228,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
25,0.20159827172756195,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
26,0.20159870386123657,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
27,0.2015911191701889,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
28,0.20158983767032623,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
29,0.2015981525182724,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
30,0.20159395039081573,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
31,0.20159615576267242,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
32,0.20159068703651428,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
33,0.20158934593200684,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
34,0.2015998363494873,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
35,0.20159874856472015,0.2016129046678543,0.20000000298023224,0.2042253613471985,488.0
36,0.2015952318906784,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
37,0.2015935331583023,0.2014925330877304,0.20000000298023224,0.2042253613471985,488.0
