epoch,tau_phys_mean,tau_phys_median,tau_phys_min,tau_phys_max,tau_phys_count
1,2.5703041553497314,2.571843385696411,2.511596441268921,2.7502150535583496,488.0
2,2.570451021194458,2.569535970687866,2.491899013519287,2.7502150535583496,488.0
3,2.570391893386841,2.5711259841918945,2.5012242794036865,2.7502150535583496,488.0
4,2.5707125663757324,2.571061134338379,2.5028562545776367,2.7502150535583496,488.0
5,2.5702714920043945,2.5696868896484375,2.511596441268921,2.7502150535583496,488.0
6,2.570103406906128,2.5705387592315674,2.5093612670898438,2.7502150535583496,488.0
7,2.570185422897339,2.5704920291900635,2.489734411239624,2.7502150535583496,488.0
8,2.5700292587280273,2.5705714225769043,2.5027949810028076,2.7502150535583496,488.0
9,2.570270299911499,2.570488452911377,2.511596441268921,2.7502150535583496,488.0
10,2.5706214904785156,2.5706207752227783,2.511596441268921,2.7502150535583496,488.0
11,2.5699257850646973,2.5708227157592773,2.5068447589874268,2.7502150535583496,488.0
12,2.570067882537842,2.570500612258911,2.511596441268921,2.7502150535583496,488.0
13,2.5700623989105225,2.56957745552063,2.5047354698181152,2.7502150535583496,488.0
14,2.570033073425293,2.569085121154785,2.511596441268921,2.7502150535583496,488.0
15,2.5701241493225098,2.5703036785125732,2.511596441268921,2.7502150535583496,488.0
16,2.570358991622925,2.56976056098938,2.511596441268921,2.7502150535583496,488.0
17,2.570396900177002,2.5705385208129883,2.511596441268921,2.7502150535583496,488.0
18,2.5703423023223877,2.571270704269409,2.511596441268921,2.7502150535583496,488.0
19,2.5703186988830566,2.570847988128662,2.50488543510437,2.7502150535583496,488.0
20,2.5699708461761475,2.569857597351074,2.5112037658691406,2.7502150535583496,488.0
21,2.5702638626098633,2.5708227157592773,2.511596441268921,2.7502150535583496,488.0
22,2.5702006816864014,2.569795846939087,2.511596441268921,2.7502150535583496,488.0
23,2.570150375366211,2.5707173347473145,2.496497631072998,2.7502150535583496,488.0
24,2.5702645778656006,2.5711681842803955,2.4902379512786865,2.7502150535583496,488.0
25,2.570358991622925,2.570451021194458,2.49674129486084,2.7502150535583496,488.0
26,2.5702548027038574,2.5700910091400146,2.5012998580932617,2.7502150535583496,488.0
27,2.570432424545288,2.5709571838378906,2.509322166442871,2.7502150535583496,488.0
28,2.570281505584717,2.5708227157592773,2.511596441268921,2.7502150535583496,488.0
29,2.5699961185455322,2.5695087909698486,2.5115058422088623,2.7502150535583496,488.0
30,2.570255756378174,2.569880247116089,2.50862717628479,2.7502150535583496,488.0
31,2.5702052116394043,2.5715086460113525,2.50563907623291,2.7502150535583496,488.0
32,2.570077657699585,2.5696773529052734,2.511596441268921,2.7502150535583496,488.0
33,2.5703420639038086,2.570446491241455,2.5096254348754883,2.7502150535583496,488.0
34,2.5704619884490967,2.570032835006714,2.500880718231201,2.7502150535583496,488.0
35,2.5699570178985596,2.5691118240356445,2.511596441268921,2.7502150535583496,488.0
36,2.57017183303833,2.5699915885925293,2.495253086090088,2.7502150535583496,488.0
37,2.5703024864196777,2.570643663406372,2.511596441268921,2.7502150535583496,488.0
38,2.5700953006744385,2.5702080726623535,2.4985358715057373,2.7502150535583496,488.0
39,2.5703039169311523,2.5704498291015625,2.511596441268921,2.7502150535583496,488.0
40,2.570300817489624,2.570194721221924,2.510495662689209,2.7502150535583496,488.0
41,2.5700716972351074,2.568469524383545,2.5108530521392822,2.7502150535583496,488.0
42,2.570312023162842,2.570460796356201,2.511596441268921,2.7502150535583496,488.0
43,2.5701723098754883,2.5690221786499023,2.511596441268921,2.7502150535583496,488.0
44,2.570514678955078,2.57075834274292,2.508664608001709,2.7502150535583496,488.0
45,2.5700719356536865,2.569917678833008,2.511596441268921,2.7502150535583496,488.0
46,2.5700552463531494,2.57075834274292,2.511596441268921,2.7502150535583496,488.0
47,2.570443630218506,2.5706236362457275,2.508729934692383,2.7502150535583496,488.0
48,2.5706334114074707,2.570629596710205,2.511596441268921,2.7502150535583496,488.0
