epoch,train_loss,val_loss,lr
1,5.31385709077884,4.877469174715937,5e-05
2,4.812756611750676,4.658735766702769,5e-05
3,4.704247255814381,4.6269767673648134,5e-05
4,4.669287850306584,4.608049971716745,5e-05
5,4.652865585914025,4.600542924842056,5e-05
6,4.6434393405914305,4.598429811244109,5e-05
7,4.636651102701823,4.596518068897481,5e-05
8,4.631189802365426,4.590835717259621,5e-05
9,4.626375354864659,4.588001679401009,5e-05
10,4.621977406281691,4.5862275970225435,5e-05
11,4.619151027386005,4.583741664886475,5e-05
12,4.616711308405949,4.583385812992952,5e-05
13,4.614015455735036,4.582509683102978,5e-05
14,4.611816988235865,4.581156677129317,5e-05
15,4.60979960392683,4.578560293937216,5e-05
16,4.6084452274518135,4.5787334393481816,5e-05
17,4.606195054910121,4.5776157622434654,5e-05
18,4.60508717634739,4.5786577536135304,5e-05
19,4.603699624232757,4.576605183737619,5e-05
20,4.602632434551532,4.577020586753378,5e-05
21,4.601061660815508,4.5762201863892225,5e-05
22,4.600298024446536,4.576432515163811,5e-05
23,4.59962160037114,4.57792973031803,5e-05
24,4.59813891068483,4.577304470295808,5e-05
25,4.597961857380011,4.573569458358142,5e-05
26,4.597507282403799,4.5734498646794535,5e-05
27,4.5966490941169935,4.572973689254449,5e-05
28,4.5955527061071155,4.5742863003088505,5e-05
29,4.59516875682733,4.578291674049533,5e-05
30,4.59402916370294,4.574360837741774,5e-05
31,4.594053338124202,4.573670523507254,5e-05
32,4.593483657103318,4.572656470902112,5e-05
33,4.592871143879035,4.573713599419107,5e-05
34,4.592360959908901,4.5704229705187736,5e-05
35,4.591891675117688,4.572509624520126,5e-05
36,4.591323178853744,4.572120501070606,5e-05
37,4.590736708274254,4.572570591556783,5e-05
38,4.591070346343211,4.572338838966525,5e-05
39,4.590043356479742,4.571204998055283,5e-05
40,4.589297822805551,4.573465648962527,5e-05
41,4.589409114152957,4.570032002974529,5e-05
42,4.589458855604514,4.570796820582176,5e-05
43,4.588348388671875,4.5730465820857455,5e-05
44,4.58835729207748,4.568278925759452,5e-05
45,4.587644355725019,4.572116851806641,5e-05
46,4.587088482196514,4.574783612270744,5e-05
47,4.587398758912697,4.574633544805098,5e-05
48,4.586770072350135,4.571336074751251,5e-05
49,4.586928532673762,4.5686807681103145,5e-05
50,4.586419479663555,4.569852094261014,5e-05
51,4.585864548805432,4.56966232280342,5e-05
52,4.586077382014348,4.568115652823935,5e-05
53,4.585518322235498,4.567664214542934,5e-05
54,4.585659698339609,4.567446874112499,5e-05
55,4.585188490305192,4.570349294312146,5e-05
56,4.585060842220599,4.568145177802261,5e-05
57,4.5845550439296625,4.566915891608414,5e-05
58,4.584301238182263,4.566823803648656,5e-05
59,4.584096745955638,4.566705572361848,5e-05
60,4.583773434467805,4.566325241205644,5e-05
61,4.58405637496557,4.566988049721231,5e-05
62,4.5833457200955126,4.571477422908861,5e-05
63,4.5834570102202585,4.566669065125135,5e-05
64,4.582860252184745,4.566105307364951,5e-05
65,4.582446617957873,4.564887499322697,5e-05
66,4.583087209554819,4.566101215323624,5e-05
67,4.582907193746323,4.567201103482928,5e-05
68,4.581801948791895,4.564706442307453,5e-05
69,4.581852904344216,4.56707129673082,5e-05
70,4.581975409923456,4.566520131364161,5e-05
71,4.581659749838022,4.568361248288836,5e-05
72,4.581256669606918,4.566104358556319,5e-05
73,4.580822517932989,4.565198479866495,5e-05
74,4.581147184127416,4.568528408906897,5e-05
75,4.580490347055289,4.564406078688952,5e-05
76,4.580765343935061,4.564194567349492,5e-05
77,4.5806153872074225,4.567524812659439,5e-05
78,4.580097402670445,4.564229113715036,5e-05
79,4.579761318060068,4.565040690558297,5e-05
80,4.580091009384547,4.567810676535782,5e-05
81,4.580066954783904,4.5686250414167136,5e-05
82,4.579224536357782,4.56645223072597,5e-05
83,4.579506146602141,4.563917529826262,5e-05
84,4.579788660391783,4.563752184108812,5e-05
85,4.57869989444048,4.564699756855867,5e-05
86,4.579095521340004,4.562734584419095,5e-05
87,4.5790085719181945,4.568228356692256,5e-05
88,4.5788475305606156,4.563577311379569,5e-05
89,4.5787087795061945,4.564028097658741,5e-05
90,4.578483991133861,4.5631343831821365,5e-05
91,4.577843382419684,4.561346273032987,5e-05
92,4.578106270080958,4.562092143662122,5e-05
93,4.57788271292662,4.565004499591127,5e-05
94,4.577994111868051,4.563751493181501,5e-05
95,4.578068756445861,4.562709107690928,5e-05
96,4.57745264615768,4.562293004016487,5e-05
97,4.577420153984657,4.562689192441045,5e-05
98,4.577668978617742,4.564026326549296,5e-05
99,4.577371120452881,4.563078963026708,5e-05
100,4.57707466223301,4.567104354196665,5e-05
