epoch,train_loss,val_loss,lr
1,5.82054277811295,5.659128466430976,5e-05
2,5.652680200185531,5.579406825863585,5e-05
3,5.596922352375128,5.541353848515724,5e-05
4,5.565247303400284,5.516424689974103,5e-05
5,5.544948176848583,5.501743452889579,5e-05
6,5.529867920508751,5.490808321505177,5e-05
7,5.519663896316137,5.483734860712168,5e-05
8,5.512426252854176,5.477912581696803,5e-05
9,5.506365777284671,5.47426454874934,5e-05
10,5.501243230624077,5.471936113980352,5e-05
11,5.497085763246585,5.46723890791134,5e-05
12,5.493177296565129,5.463474234756158,5e-05
13,5.4898517975440395,5.462343848481471,5e-05
14,5.4869869403350044,5.458771277447136,5e-05
15,5.485040932435256,5.457466748295998,5e-05
16,5.482617458930382,5.4551786695207864,5e-05
17,5.480314175287883,5.453100530468688,5e-05
18,5.478997400479439,5.4536756885295015,5e-05
19,5.477260966178698,5.450711892575634,5e-05
20,5.475946373817248,5.452093854242442,5e-05
21,5.474954715141883,5.449069461044,5e-05
22,5.473383749448336,5.447692958676085,5e-05
23,5.4723243505526815,5.447115445623592,5e-05
24,5.4710581437135355,5.4469232656517805,5e-05
25,5.4701558663294865,5.446390964546982,5e-05
26,5.46893075796274,5.4450846691520844,5e-05
27,5.4682161600161825,5.444272829561817,5e-05
28,5.467318058013916,5.444185665675572,5e-05
29,5.466686867444944,5.443221228463309,5e-05
30,5.466285893855951,5.442296884497818,5e-05
31,5.465064394779694,5.441991227013724,5e-05
32,5.4647544115017626,5.441960198538644,5e-05
33,5.464309951586601,5.441403101901619,5e-05
34,5.463502459648328,5.440543009310352,5e-05
35,5.46270543000637,5.4409023499002265,5e-05
36,5.462696370100364,5.440225820152127,5e-05
37,5.46198521516262,5.440073650710437,5e-05
38,5.461686164904863,5.438992641410049,5e-05
39,5.460800241812682,5.438750948224749,5e-05
40,5.4607930183410645,5.43798684587284,5e-05
41,5.460388029538668,5.438986559303439,5e-05
42,5.460050139060387,5.437919942700133,5e-05
43,5.4592474485055,5.437601293836321,5e-05
44,5.459122798381707,5.437637971372021,5e-05
45,5.458904179548606,5.437117454956989,5e-05
46,5.458688880235721,5.437795069752907,5e-05
47,5.4580249138367485,5.436636496563347,5e-05
48,5.457993393677931,5.437423545487073,5e-05
49,5.4575692262405004,5.435779814817468,5e-05
50,5.457543726456471,5.435301070310632,5e-05
51,5.4568864565629225,5.435617758303272,5e-05
52,5.457087104748457,5.436418762012404,5e-05
53,5.456793650602683,5.434866185090979,5e-05
54,5.456262332965166,5.434762458412015,5e-05
55,5.4562458625206585,5.434619163980289,5e-05
56,5.4562653993948915,5.434805694891482,5e-05
57,5.455954570036668,5.434561782953691,5e-05
58,5.455756258353209,5.434709023456184,5e-05
59,5.455228590353942,5.433945519583566,5e-05
60,5.455464650423099,5.433886265268131,5e-05
61,5.454688459787613,5.433939179595636,5e-05
62,5.455057459611159,5.433058441901694,5e-05
63,5.454525257990911,5.433746678488595,5e-05
64,5.454097884740585,5.433740829934879,5e-05
65,5.454145072056697,5.4334889042134185,5e-05
66,5.454243368980212,5.433284311878438,5e-05
67,5.4536691237718635,5.432701762841672,5e-05
68,5.4539519517849655,5.432853431117778,5e-05
69,5.453488422051454,5.432699918746948,5e-05
70,5.453602177057511,5.432727789392277,5e-05
71,5.45354335246942,5.431889417220135,5e-05
72,5.453487038001036,5.432173680286018,5e-05
73,5.453483396921403,5.4317204125073495,5e-05
74,5.453369359481029,5.432185980738426,5e-05
75,5.453116645568456,5.432021306485546,5e-05
76,5.453001475945497,5.431953663728675,5e-05
77,5.453028178826356,5.431833953273539,5e-05
78,5.452670181714572,5.431705309420216,5e-05
79,5.452554419101813,5.432245200994063,5e-05
80,5.452513532149486,5.4320235933576315,5e-05
81,5.452419472963382,5.43203481849359,5e-05
82,5.452523705898187,5.431739150261392,5e-05
83,5.452696265929784,5.432436767889529,5e-05
84,5.45232974932744,5.431603168954655,5e-05
85,5.452380582613823,5.431367591935761,5e-05
86,5.452153401497083,5.431482670258503,5e-05
87,5.4520019739102095,5.43146302262131,5e-05
88,5.4519317920391375,5.431468102396751,5e-05
89,5.452091586284149,5.431053920667999,5e-05
90,5.451836835421049,5.431270633425031,5e-05
91,5.452267671242739,5.431421163130779,5e-05
92,5.452205428099021,5.4311296891193,5e-05
93,5.4518195335681625,5.431319280546539,5e-05
94,5.45222047781333,5.430597237178257,5e-05
95,5.451741820115309,5.432286987499315,5e-05
96,5.451547594559498,5.430703649715501,5e-05
97,5.451476935851268,5.431030078810089,5e-05
98,5.451966641499446,5.431524816824465,5e-05
99,5.451579930232121,5.431562379914887,5e-05
100,5.451758603560619,5.430636381616398,5e-05
