epoch,train_loss,val_loss,lr
1,5.8173195019746435,5.661617648844817,5e-05
2,5.650669374221411,5.576364410166838,5e-05
3,5.594829311126317,5.535262385193183,5e-05
4,5.561970396530934,5.511911411674655,5e-05
5,5.54102041782477,5.49698349407741,5e-05
6,5.526252445807824,5.484779523343456,5e-05
7,5.5157449551117725,5.477958761915868,5e-05
8,5.508057782588861,5.473902171971846,5e-05
9,5.501805697954618,5.466212914914501,5e-05
10,5.497076908747355,5.464761184186352,5e-05
11,5.492487121239686,5.460225382629706,5e-05
12,5.488985312290681,5.457758032545751,5e-05
13,5.485786768106314,5.455013299474911,5e-05
14,5.482868558932573,5.4527802418689335,5e-05
15,5.480084959665934,5.450301082766786,5e-05
16,5.477994188895592,5.450067661246475,5e-05
17,5.475919963151981,5.447312150682722,5e-05
18,5.474355028837155,5.445817212669217,5e-05
19,5.472059855094323,5.445280712478015,5e-05
20,5.47098262493427,5.444419763526138,5e-05
21,5.469471748058613,5.441856681084146,5e-05
22,5.468364920982948,5.442491798984761,5e-05
23,5.467567147964086,5.441484548607651,5e-05
24,5.466169202022064,5.439736006211262,5e-05
25,5.4654426794785715,5.4395865712847025,5e-05
26,5.464328147203494,5.438140878871995,5e-05
27,5.463411534138215,5.4371790107415645,5e-05
28,5.462787619615212,5.437045895323461,5e-05
29,5.461903811723758,5.437425141431848,5e-05
30,5.461401814680833,5.438303013237155,5e-05
31,5.460667204245543,5.434621149179887,5e-05
32,5.4600833831689295,5.434836047036307,5e-05
33,5.4595819791158045,5.434696416465604,5e-05
34,5.458937899271647,5.433155415009479,5e-05
35,5.4583287190168335,5.433845865483186,5e-05
36,5.457386881265885,5.433460751358344,5e-05
37,5.457450578151605,5.432827618657326,5e-05
38,5.456730525921553,5.431949153238413,5e-05
39,5.456241739713229,5.431706044138695,5e-05
40,5.455755077264247,5.431193789657281,5e-05
41,5.455663666358361,5.430773506359178,5e-05
42,5.455415354019556,5.431271222172951,5e-05
43,5.454977619953644,5.430398342560749,5e-05
44,5.454638913961557,5.430330145115755,5e-05
45,5.454289602622008,5.4304404599325995,5e-05
46,5.453840109018179,5.430550838003353,5e-05
47,5.453462428313035,5.429792988057039,5e-05
48,5.453161156483185,5.429090928058235,5e-05
49,5.4524870627965685,5.428784107675358,5e-05
50,5.452145034838946,5.430041571052707,5e-05
51,5.451984272247706,5.427929503577096,5e-05
52,5.451672557684091,5.428379029643779,5e-05
53,5.451794620660635,5.42803829056876,5e-05
54,5.451340152055789,5.4283375204825886,5e-05
55,5.451482683573014,5.427994426415891,5e-05
56,5.451414500750028,5.428646131437652,5e-05
57,5.4507753824576355,5.428175858088902,5e-05
58,5.451036383555485,5.427429320860882,5e-05
59,5.450471337636312,5.42761796347949,5e-05
60,5.450330191392165,5.427203747690941,5e-05
61,5.4496625802455805,5.4275325609713185,5e-05
62,5.449846427868574,5.426878471763766,5e-05
63,5.449978888340485,5.426810094288418,5e-05
64,5.44964386622111,5.426494462149484,5e-05
65,5.449506192329602,5.426296633117053,5e-05
66,5.449534982290023,5.426444481830208,5e-05
67,5.449396868241139,5.42566644902132,5e-05
68,5.448794391827706,5.425541644193689,5e-05
69,5.448976415242904,5.426341358496218,5e-05
70,5.4487490800710825,5.42642507747728,5e-05
71,5.448632543514936,5.4260877979045015,5e-05
72,5.448565541780912,5.426023454082255,5e-05
73,5.448441862448668,5.426076144588237,5e-05
74,5.448437352058215,5.426055003185661,5e-05
75,5.44820355635423,5.4252179788083446,5e-05
76,5.4486601169292745,5.425542622196431,5e-05
77,5.447936789194743,5.424905689395204,5e-05
78,5.447674631461119,5.424929964299104,5e-05
79,5.447807182409824,5.425209395739497,5e-05
80,5.448034820801173,5.425057396596792,5e-05
81,5.447524756651658,5.42493749637993,5e-05
82,5.44765299528073,5.425719733140906,5e-05
83,5.447510680174216,5.424502455458349,5e-05
84,5.44773530960083,5.4244204589298795,5e-05
85,5.44762876094916,5.424563227867593,5e-05
86,5.447443215052287,5.424609953043412,5e-05
87,5.447609703357403,5.424588675401648,5e-05
88,5.447464946600107,5.424014203402461,5e-05
89,5.447289682045961,5.424536782868055,5e-05
90,5.447215000788371,5.424927482799608,5e-05
91,5.446956281172923,5.4245006892145895,5e-05
92,5.447698088181324,5.425128858916613,5e-05
93,5.446851400228647,5.424344087133602,5e-05
94,5.447151970252013,5.424170708169743,5e-05
95,5.447318767889952,5.4239605494907925,5e-05
96,5.4470413513672655,5.42410168355825,5e-05
97,5.447409694622724,5.424489522466854,5e-05
98,5.447189033948458,5.423950730537881,5e-05
99,5.447304737873567,5.424683055099176,5e-05
100,5.4469733115954275,5.424266163183718,5e-05
