epoch,train_loss,val_loss,lr
1,5.730842010791485,5.446118943545283,5e-05
2,5.400701654874362,5.235873811098994,5e-05
3,5.256221980314988,5.119337529552226,5e-05
4,5.170810184723291,5.053849989054155,5e-05
5,5.115193755810077,5.008123422155575,5e-05
6,5.0733025477482725,4.969118210734154,5e-05
7,5.0411766761388535,4.9424388165376625,5e-05
8,5.013165241632706,4.916653511475544,5e-05
9,4.988552432182508,4.888763160121684,5e-05
10,4.9657971626672985,4.868506820834413,5e-05
11,4.946239900588989,4.847763908152678,5e-05
12,4.929062985151242,4.832524197442191,5e-05
13,4.912939619406676,4.8163656701847,5e-05
14,4.899432398722722,4.802025318145752,5e-05
15,4.887357642100407,4.793991701943534,5e-05
16,4.876660701556084,4.783293855433562,5e-05
17,4.867150619702461,4.777178097744377,5e-05
18,4.858676900619115,4.768749110552729,5e-05
19,4.8502944775116745,4.759558599822375,5e-05
20,4.843715156652989,4.757145545920547,5e-05
21,4.837059111472888,4.750518935067313,5e-05
22,4.831254260967939,4.744717442259496,5e-05
23,4.825296867810763,4.741058894566128,5e-05
24,4.819978119776799,4.735295621716246,5e-05
25,4.815464096802931,4.73326807605977,5e-05
26,4.810957737458058,4.728452736017656,5e-05
27,4.805948918905013,4.72646535659323,5e-05
28,4.8024986853966345,4.7213461009823545,5e-05
29,4.798893698667869,4.717712884046594,5e-05
30,4.79470358750759,4.716838106817129,5e-05
31,4.791573820358668,4.711829822890612,5e-05
32,4.7889536160689135,4.711809099936972,5e-05
33,4.785487097960252,4.713558342992043,5e-05
34,4.782138436879867,4.706267225499055,5e-05
35,4.780213254537338,4.703679157763111,5e-05
36,4.7766797310266735,4.700785758543987,5e-05
37,4.774462608190683,4.698682303331336,5e-05
38,4.772248777976403,4.699197783762095,5e-05
39,4.769738606917552,4.698144684032518,5e-05
40,4.767708791830601,4.696009212610673,5e-05
41,4.765414418929662,4.693293547143742,5e-05
42,4.76465944021176,4.698402901085055,5e-05
43,4.762346460880377,4.689291160933825,5e-05
44,4.760546036255666,4.689551723246672,5e-05
45,4.759016197155684,4.691211204139554,5e-05
46,4.7571926716046455,4.687072432771021,5e-05
47,4.755225371091794,4.688320009075865,5e-05
48,4.754065002539219,4.682971117447834,5e-05
49,4.7525740207769935,4.682541326600678,5e-05
50,4.7505272584083755,4.683633001483217,5e-05
51,4.749753076602251,4.682042267857765,5e-05
52,4.7481363125336475,4.679294138538594,5e-05
53,4.746644353866577,4.679626873561314,5e-05
54,4.745799995080018,4.681301958706914,5e-05
55,4.744189307628534,4.677002721903276,5e-05
56,4.743314486283523,4.678180855147692,5e-05
57,4.742530308014307,4.677044917126091,5e-05
58,4.741512382947482,4.673930771496831,5e-05
59,4.739921975747133,4.673466254253777,5e-05
60,4.7395218201172655,4.677420280417618,5e-05
61,4.7387514248872415,4.674983666867626,5e-05
62,4.738289666787172,4.674962248120989,5e-05
63,4.736598933048738,4.670891567152374,5e-05
64,4.735775146728907,4.672988838079024,5e-05
65,4.735179194425926,4.671082350672508,5e-05
66,4.734148178345118,4.671219850073055,5e-05
67,4.733258331738986,4.670660919072676,5e-05
68,4.732909422654372,4.672547807498854,5e-05
69,4.731332280085637,4.670768844838045,5e-05
70,4.732571413578131,4.667678677305883,5e-05
71,4.731227374688173,4.667095690357442,5e-05
72,4.730475341356717,4.670567668214137,5e-05
73,4.729944490775084,4.6672771998814175,5e-05
74,4.729825235024476,4.667370129604729,5e-05
75,4.728957221446893,4.670600326693788,5e-05
76,4.7288534091069145,4.668268276720631,5e-05
77,4.728444644732353,4.6673343522208075,5e-05
78,4.727084172077668,4.663625687968974,5e-05
79,4.727252094562237,4.668313021562537,5e-05
80,4.727390458033635,4.6649845570934065,5e-05
81,4.726612850335928,4.665313910464851,5e-05
82,4.7268236722701635,4.665858881814139,5e-05
83,4.7261121737651335,4.661875861031668,5e-05
84,4.725464826975113,4.662858466712796,5e-05
85,4.725035274945773,4.663335226020035,5e-05
86,4.725534199445676,4.664188156322557,5e-05
87,4.725808895551241,4.662979344932401,5e-05
88,4.7257554090940035,4.662040510956122,5e-05
89,4.7255227541312195,4.6630716226538835,5e-05
90,4.725427490625626,4.663363364278053,5e-05
91,4.725556775851127,4.661794584624621,5e-05
92,4.725263086954753,4.666682228750112,5e-05
93,4.725542743389423,4.669834823024516,5e-05
94,4.725620324795063,4.663853513951204,5e-05
95,4.725732643176348,4.665309808692154,5e-05
96,4.726300259125538,4.665807621819632,5e-05
97,4.726403044431637,4.663804273216092,5e-05
98,4.727174109679002,4.667246404959231,5e-05
99,4.727160715445494,4.668052430055579,5e-05
100,4.728044222562741,4.6634654268926505,5e-05
