epoch,train_loss,val_loss,lr
1,5.800809520330184,5.636419510354801,5e-05
2,5.631021985029563,5.553441159579219,5e-05
3,5.572922309239705,5.51269050033725,5e-05
4,5.541677411397298,5.490081733586837,5e-05
5,5.521217758227618,5.47548305258459,5e-05
6,5.50702712841523,5.4668855861741665,5e-05
7,5.497484006637182,5.458974755540186,5e-05
8,5.489851705844586,5.453399765248201,5e-05
9,5.484946651947804,5.448762616332696,5e-05
10,5.479732399720412,5.445004146926257,5e-05
11,5.47554805462177,5.442494840038066,5e-05
12,5.4719350900405495,5.440499631726012,5e-05
13,5.469338296009944,5.437558626642033,5e-05
14,5.4667022998516375,5.436577714219386,5e-05
15,5.46443827580183,5.4340415195542935,5e-05
16,5.461931272653433,5.431102348833668,5e-05
17,5.4593896315648,5.429784521764638,5e-05
18,5.45760048475021,5.429831431836498,5e-05
19,5.456218523856921,5.427871348906536,5e-05
20,5.454678557469294,5.42637267404673,5e-05
21,5.453336439377222,5.425846498839709,5e-05
22,5.452454134134146,5.423781346301643,5e-05
23,5.451186932050264,5.423002992357526,5e-05
24,5.450218075972337,5.42213503195315,5e-05
25,5.449306451357328,5.42170052625695,5e-05
26,5.44810512860616,5.422032205425963,5e-05
27,5.447224011788001,5.420414292082494,5e-05
28,5.446640971990732,5.420392143483064,5e-05
29,5.445723940775944,5.418679913695978,5e-05
30,5.4447383513817424,5.418455907276699,5e-05
31,5.444501150571383,5.418811963529003,5e-05
32,5.444042224150437,5.418238294367888,5e-05
33,5.44324880257631,5.416945253099714,5e-05
34,5.442587781563783,5.417227122248436,5e-05
35,5.442119993307652,5.415805441992624,5e-05
36,5.441659388175378,5.415860579938305,5e-05
37,5.440993469189375,5.415039432292082,5e-05
38,5.4405664627368635,5.414707641212308,5e-05
39,5.440552841088711,5.415027705990538,5e-05
40,5.439899399341681,5.414876003654635,5e-05
41,5.439475912925524,5.414280993597848,5e-05
42,5.439218382957654,5.413499496421036,5e-05
43,5.438787731757531,5.414376779478424,5e-05
44,5.438347069422404,5.413364191444552,5e-05
45,5.438157488749577,5.412513630730765,5e-05
46,5.437717013481336,5.412488129674172,5e-05
47,5.437309524340507,5.412343969150466,5e-05
48,5.43687868362818,5.4124943382885995,5e-05
49,5.43699509425041,5.411383653173641,5e-05
50,5.4367685159047445,5.411121923096326,5e-05
51,5.436464182535807,5.411605830095252,5e-05
52,5.436279452152741,5.411268059088259,5e-05
53,5.435964869230221,5.41109621768095,5e-05
54,5.435352120032677,5.4106809800984905,5e-05
55,5.4353027404882965,5.4104918168515574,5e-05
56,5.435026684785501,5.410018663017118,5e-05
57,5.434615269685403,5.4102146236263975,5e-05
58,5.434956621512389,5.409906251089914,5e-05
59,5.434341862262824,5.410737962138896,5e-05
60,5.434426879882812,5.4094420403850325,5e-05
61,5.434490163509662,5.409545990885521,5e-05
62,5.433952849950546,5.41005489290977,5e-05
63,5.434073478747637,5.4096963794863955,5e-05
64,5.433946695083227,5.4087667562523665,5e-05
65,5.433744068634816,5.408981804945031,5e-05
66,5.433527633471367,5.409907243689712,5e-05
67,5.433288525312375,5.408627943116791,5e-05
68,5.433193263029441,5.40890189579555,5e-05
69,5.432953248879849,5.409237657274518,5e-05
70,5.432820751728156,5.409039531435285,5e-05
71,5.4329224268595375,5.409390668479764,5e-05
72,5.432652529692039,5.409122141040101,5e-05
73,5.432793025481395,5.4082392283848355,5e-05
74,5.432226415780875,5.407855539905782,5e-05
75,5.432260907001984,5.408366845578564,5e-05
76,5.4323771892449795,5.407455673023146,5e-05
77,5.432096553460146,5.40836103595033,5e-05
78,5.432312725751828,5.407972437994821,5e-05
79,5.432194802699945,5.408183584407884,5e-05
80,5.431982970849061,5.407873216940432,5e-05
81,5.432120785346398,5.407747657931581,5e-05
82,5.432006008197099,5.407684535396342,5e-05
83,5.431620726218591,5.4077072630123215,5e-05
84,5.431495771652613,5.408038976241131,5e-05
85,5.431253921068632,5.407403104159297,5e-05
86,5.431585221412854,5.407602952451122,5e-05
87,5.431573328605065,5.407202088103002,5e-05
88,5.431573113417014,5.40759371251476,5e-05
89,5.431460227721777,5.40756927217756,5e-05
90,5.431307616600623,5.407709914810804,5e-05
91,5.43162017602187,5.4074420977611934,5e-05
92,5.431551792682746,5.4076937364072215,5e-05
93,5.431344581261659,5.407345635550363,5e-05
94,5.431109528663831,5.407480950258216,5e-05
95,5.431138102213541,5.407111323609644,5e-05
96,5.431419707567263,5.406288283211844,5e-05
97,5.431537884932298,5.40848260996293,5e-05
98,5.431072617799808,5.408338532155874,5e-05
99,5.431399202346801,5.408244784997434,5e-05
100,5.431028258494842,5.407935181442572,5e-05
