epoch,tau_phys_mean,tau_phys_median,tau_phys_min,tau_phys_max,tau_phys_count
1,0.20158915221691132,0.2014925330877304,0.20061728358268738,0.20402298867702484,488.0
2,0.2015947550535202,0.2014925330877304,0.20000000298023224,0.20402298867702484,488.0
3,0.20159421861171722,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
4,0.20160654187202454,0.20170454680919647,0.20000000298023224,0.20402298867702484,488.0
5,0.20160019397735596,0.2016129046678543,0.2005814015865326,0.20402298867702484,488.0
6,0.2015988528728485,0.2014925330877304,0.20000000298023224,0.20402298867702484,488.0
7,0.20160339772701263,0.2016129046678543,0.20000000298023224,0.20402298867702484,488.0
8,0.20160140097141266,0.2014925330877304,0.2006578892469406,0.20402298867702484,488.0
9,0.20159335434436798,0.2014925330877304,0.20061728358268738,0.20402298867702484,488.0
10,0.20160065591335297,0.2014925330877304,0.2005814015865326,0.20402298867702484,488.0
11,0.20159927010536194,0.2016129046678543,0.20054945349693298,0.20402298867702484,488.0
12,0.2016022950410843,0.2014925330877304,0.20061728358268738,0.20402298867702484,488.0
13,0.2015916407108307,0.2014925330877304,0.2006578892469406,0.20402298867702484,488.0
14,0.2016008049249649,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
15,0.20159703493118286,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
16,0.2015993595123291,0.2016129046678543,0.20000000298023224,0.20402298867702484,488.0
17,0.20159979164600372,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
18,0.20159675180912018,0.2016129046678543,0.2005814015865326,0.20402298867702484,488.0
19,0.20159509778022766,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
20,0.20159396529197693,0.2014925330877304,0.20000000298023224,0.20402298867702484,488.0
21,0.20159119367599487,0.2014925330877304,0.2006578892469406,0.20402298867702484,488.0
22,0.20159883797168732,0.2016129046678543,0.20054945349693298,0.20402298867702484,488.0
23,0.201593816280365,0.2014925330877304,0.20000000298023224,0.20402298867702484,488.0
24,0.20159681141376495,0.2014925330877304,0.20000000298023224,0.20402298867702484,488.0
25,0.20160430669784546,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
26,0.20159536600112915,0.2014925330877304,0.20061728358268738,0.20402298867702484,488.0
27,0.20159748196601868,0.2014925330877304,0.20061728358268738,0.20402298867702484,488.0
28,0.20159995555877686,0.2016129046678543,0.2005814015865326,0.20402298867702484,488.0
29,0.20159684121608734,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
30,0.20160599052906036,0.2016129046678543,0.20000000298023224,0.20402298867702484,488.0
31,0.2016030251979828,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
32,0.20159010589122772,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
33,0.20160168409347534,0.2016129046678543,0.20000000298023224,0.20402298867702484,488.0
34,0.20160572230815887,0.2016129046678543,0.20054945349693298,0.20402298867702484,488.0
35,0.20159342885017395,0.2014925330877304,0.2005814015865326,0.20402298867702484,488.0
36,0.2016051560640335,0.2016129046678543,0.20000000298023224,0.20402298867702484,488.0
37,0.20159390568733215,0.2014925330877304,0.20061728358268738,0.20402298867702484,488.0
38,0.2016008198261261,0.2016129046678543,0.2005814015865326,0.20402298867702484,488.0
39,0.20159786939620972,0.2014925330877304,0.20000000298023224,0.20402298867702484,488.0
40,0.20160281658172607,0.2016129046678543,0.20000000298023224,0.20402298867702484,488.0
41,0.20160096883773804,0.2014925330877304,0.20061728358268738,0.20402298867702484,488.0
42,0.20159366726875305,0.2016129046678543,0.2005814015865326,0.20402298867702484,488.0
43,0.20160041749477386,0.2014925330877304,0.20000000298023224,0.20402298867702484,488.0
44,0.20160220563411713,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
45,0.20160365104675293,0.2016129046678543,0.20054945349693298,0.20402298867702484,488.0
46,0.20159606635570526,0.2016129046678543,0.2005814015865326,0.20402298867702484,488.0
47,0.20159964263439178,0.2016129046678543,0.20000000298023224,0.20402298867702484,488.0
48,0.2016019970178604,0.2016129046678543,0.2005814015865326,0.20402298867702484,488.0
49,0.20159918069839478,0.2016129046678543,0.20000000298023224,0.20402298867702484,488.0
50,0.2016022503376007,0.2016129046678543,0.20000000298023224,0.20402298867702484,488.0
51,0.20159812271595,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
52,0.20159392058849335,0.2014925330877304,0.2005814015865326,0.20402298867702484,488.0
53,0.20160357654094696,0.2016129046678543,0.2005814015865326,0.20402298867702484,488.0
54,0.20159761607646942,0.2016129046678543,0.2005814015865326,0.20402298867702484,488.0
55,0.20159831643104553,0.2016129046678543,0.20061728358268738,0.20402298867702484,488.0
