epoch,train_loss,val_loss,lr
1,5.773245747884115,5.511802060263498,5e-05
2,5.474296237260868,5.337381372646409,5e-05
3,5.357900082759368,5.24382377157406,5e-05
4,5.286046476853199,5.186786223431023,5e-05
5,5.237849068030333,5.144814204196541,5e-05
6,5.2032318066328,5.116481951304844,5e-05
7,5.176890889192239,5.095796429381078,5e-05
8,5.155761911930182,5.073321979873034,5e-05
9,5.137068752142099,5.05681831982671,5e-05
10,5.1214697458805185,5.040853359261337,5e-05
11,5.107009940269666,5.029301964506811,5e-05
12,5.094193360744378,5.017813346823868,5e-05
13,5.081943452052581,5.0056281235753275,5e-05
14,5.070176338538145,4.993913407228431,5e-05
15,5.059300681872245,4.982488603008036,5e-05
16,5.049868411284226,4.977454944532745,5e-05
17,5.040988149398412,4.9654460099278666,5e-05
18,5.0325892790769915,4.960880931542844,5e-05
19,5.026398711326795,4.953697715486799,5e-05
20,5.019086659260285,4.949483156204224,5e-05
21,5.013851369955601,4.9423044944296075,5e-05
22,5.0086950375483585,4.939644054490692,5e-05
23,5.003949286387517,4.935716050011771,5e-05
24,4.999226287695078,4.930510316576276,5e-05
25,4.995523600700574,4.936295723428532,5e-05
26,4.99122771972265,4.926880622396664,5e-05
27,4.987977855633467,4.923273918580036,5e-05
28,4.985017776489258,4.921285585481293,5e-05
29,4.981580228071946,4.916083773788141,5e-05
30,4.978355114276592,4.9148683353346225,5e-05
31,4.975456512891329,4.9118163537005985,5e-05
32,4.973215348903949,4.908848358660328,5e-05
33,4.970537376403809,4.911334290796397,5e-05
34,4.968296783398359,4.906149494404695,5e-05
35,4.966538536854279,4.903969409514446,5e-05
36,4.964800775968111,4.906264159144188,5e-05
37,4.962320550282796,4.901870664285154,5e-05
38,4.959928837800637,4.9007967929450835,5e-05
39,4.9585925028874325,4.8975629952489115,5e-05
40,4.956632762077527,4.897087904871727,5e-05
41,4.955105790113792,4.895515320252399,5e-05
42,4.953385794468415,4.8973749851693915,5e-05
43,4.9528081148098675,4.894073812329039,5e-05
44,4.950712497417744,4.894022187408136,5e-05
45,4.949159985322218,4.8924684037967605,5e-05
46,4.948613613079756,4.890818702931306,5e-05
47,4.9466578483581545,4.890219226175425,5e-05
48,4.945500139089731,4.890690934901335,5e-05
49,4.944566378226647,4.8886324872775955,5e-05
50,4.94325207563547,4.889722580812415,5e-05
51,4.942043782503177,4.887530365768744,5e-05
52,4.9413422498947535,4.885815537705714,5e-05
53,4.940449442007603,4.884903810462173,5e-05
54,4.9400068796598,4.8862884969127425,5e-05
55,4.9387157892569515,4.8863241721172725,5e-05
56,4.9378001139714165,4.883686523048246,5e-05
57,4.936666680604984,4.882344401612574,5e-05
58,4.93556312536582,4.881478012824545,5e-05
59,4.9349655493711815,4.882539608040634,5e-05
60,4.935174083709716,4.884009857566989,5e-05
61,4.933987689629579,4.88205480088993,5e-05
62,4.9331432269169735,4.8826761148413835,5e-05
63,4.9321690363761705,4.881160006231191,5e-05
64,4.9323601844983225,4.880067577167433,5e-05
65,4.931268058679042,4.8786229162800065,5e-05
66,4.9306061891409065,4.880486011505127,5e-05
67,4.930033428241045,4.8785386961333606,5e-05
68,4.929808443020551,4.88106064407193,5e-05
69,4.9294508934021,4.8772589965742466,5e-05
70,4.928906681598761,4.876319199192281,5e-05
71,4.928674507141113,4.877578526127095,5e-05
72,4.927450352448684,4.877108243046974,5e-05
73,4.927740820860252,4.874197726347009,5e-05
74,4.926866044753637,4.875214747020176,5e-05
75,4.926632154904879,4.87545818212081,5e-05
76,4.9264556016677465,4.873947960989816,5e-05
77,4.9260755245502175,4.873867365778709,5e-05
78,4.925279272519625,4.874909245238012,5e-05
79,4.926018306536553,4.872834171567645,5e-05
80,4.925208728741377,4.873570476259504,5e-05
81,4.9246648678412805,4.875329728029212,5e-05
82,4.924523923335931,4.875236097647219,5e-05
83,4.924423662821452,4.874427824604268,5e-05
84,4.92475808828305,4.874590654762423,5e-05
85,4.924670021350567,4.876039368765695,5e-05
86,4.92486666777195,4.873084953853062,5e-05
87,4.9244225734319444,4.871859832685821,5e-05
88,4.9238645492455895,4.876033427763958,5e-05
89,4.924315403669309,4.8765409722620126,5e-05
90,4.923817879114395,4.874974961183509,5e-05
91,4.923749663279607,4.872150508724913,5e-05
92,4.924401898261828,4.87817458230622,5e-05
93,4.924600833501572,4.878264271483129,5e-05
94,4.924124231093969,4.875611820999457,5e-05
95,4.92503756743211,4.872533652247215,5e-05
96,4.9245136542197985,4.8758145351799165,5e-05
97,4.92525033339476,4.875081037988468,5e-05
98,4.925205395771907,4.874779910457377,5e-05
99,4.925957325177315,4.873917745084179,5e-05
100,4.926064206392337,4.874449948875272,5e-05
