epoch,train_loss,val_loss,lr
1,5.815613828561244,5.582467312715491,5e-05
2,5.5443374389257185,5.4156648382848624,5e-05
3,5.4346413991390135,5.343636585741627,5e-05
4,5.377912878378844,5.304706617277496,5e-05
5,5.340110632089468,5.272496150464428,5e-05
6,5.310558992777115,5.243500733862118,5e-05
7,5.287453003418752,5.224743302987546,5e-05
8,5.268596533017281,5.211678105957654,5e-05
9,5.253590139975914,5.1939685636637165,5e-05
10,5.239651882954133,5.184971833715633,5e-05
11,5.229399891388722,5.174823503105008,5e-05
12,5.219754352325048,5.164175826676038,5e-05
13,5.211793225850815,5.160923952959021,5e-05
14,5.204274589587481,5.152908130567901,5e-05
15,5.198202117284139,5.147452091684147,5e-05
16,5.192652780581743,5.142614637102399,5e-05
17,5.186839590317164,5.137960633453058,5e-05
18,5.182026656468709,5.133680732882753,5e-05
19,5.17762924463321,5.131023567550036,5e-05
20,5.173002410546327,5.126615631337068,5e-05
21,5.169710090832832,5.1249624855664315,5e-05
22,5.165167917349399,5.121334543033522,5e-05
23,5.160940732711401,5.116841501119185,5e-05
24,5.1574835618337,5.111936637333462,5e-05
25,5.153686900016589,5.107807028050325,5e-05
26,5.150136463458722,5.105268074541676,5e-05
27,5.146285088857015,5.1007187561113,5e-05
28,5.142874053808359,5.0978915350777765,5e-05
29,5.139778445317195,5.097602197102138,5e-05
30,5.137296182681353,5.09223689351763,5e-05
31,5.134539408561511,5.0919448210268605,5e-05
32,5.131757064966055,5.088161731252865,5e-05
33,5.129455895301623,5.0873759425416285,5e-05
34,5.1273620801094255,5.084273202078683,5e-05
35,5.125683197608361,5.082711438743436,5e-05
36,5.123516654968261,5.084859867485202,5e-05
37,5.121475296754103,5.084709488615697,5e-05
38,5.119342088699341,5.080651896340506,5e-05
39,5.11777231387603,5.076148947890924,5e-05
40,5.115690834094316,5.074259534174082,5e-05
41,5.114200272926918,5.07393403929107,5e-05
42,5.112720065239149,5.070893268195951,5e-05
43,5.1109004827646105,5.070468508467382,5e-05
44,5.108767399421105,5.070040464401245,5e-05
45,5.107420319777269,5.067423431240782,5e-05
46,5.106715209667499,5.065986672226264,5e-05
47,5.105201774988419,5.065402259632033,5e-05
48,5.103889371187259,5.064352857823274,5e-05
49,5.102868034900763,5.065569065055069,5e-05
50,5.102003498566456,5.062192420570218,5e-05
51,5.101101838625395,5.065800024538624,5e-05
52,5.100380929311116,5.060283393275981,5e-05
53,5.0993960784031795,5.059471923477796,5e-05
54,5.098489409226637,5.05974606591828,5e-05
55,5.0985510691618305,5.0592926327063115,5e-05
56,5.09739611699031,5.057834454945156,5e-05
57,5.096245550497985,5.059723591317936,5e-05
58,5.095316774417192,5.059892386806254,5e-05
59,5.095205645683484,5.059438924400174,5e-05
60,5.094439879441873,5.058489517289765,5e-05
61,5.093662287638738,5.058105225465735,5e-05
62,5.093476804097493,5.0568651423162345,5e-05
63,5.092253363438141,5.0573216019844525,5e-05
64,5.092365035032615,5.056962358708284,5e-05
65,5.091495219255105,5.055028166089739,5e-05
66,5.091539223988851,5.056626636154798,5e-05
67,5.09080601349855,5.054421303223591,5e-05
68,5.090486844380696,5.052201913327587,5e-05
69,5.089281033246945,5.052238911998515,5e-05
70,5.088941393143092,5.052915213059406,5e-05
71,5.089621153855935,5.052274178485481,5e-05
72,5.088803100585937,5.0529098851340155,5e-05
73,5.088341688498472,5.051999160221645,5e-05
74,5.088393098880083,5.050155775887625,5e-05
75,5.088258756735386,5.054722829740875,5e-05
76,5.087348293646788,5.0504161873642275,5e-05
77,5.087611032143617,5.05178123104329,5e-05
78,5.087012791022277,5.051450067636918,5e-05
79,5.086747694015503,5.05286278530043,5e-05
80,5.086847508259309,5.0498137230775795,5e-05
81,5.08653114759005,5.049529065891188,5e-05
82,5.086514068261171,5.0490614297438645,5e-05
83,5.085965170004429,5.052506607405993,5e-05
84,5.085791531587258,5.049804775082335,5e-05
85,5.085912497838338,5.049217292240688,5e-05
86,5.085854224669627,5.051781936567657,5e-05
87,5.0857407606565035,5.0508818675060665,5e-05
88,5.085420095003569,5.051762702513714,5e-05
89,5.0857056140899655,5.048450460239333,5e-05
90,5.085587160403912,5.053475209644863,5e-05
91,5.085809990075918,5.050688344605115,5e-05
92,5.0852218554570126,5.050386920267222,5e-05
93,5.085537816316654,5.0505311197164104,5e-05
94,5.085319069104317,5.047683496864474,5e-05
95,5.08561043494787,5.053121104532359,5e-05
96,5.086559615991054,5.052308593477521,5e-05
97,5.085830704371134,5.048567066387254,5e-05
98,5.086171415524605,5.050947826735827,5e-05
99,5.086020130988879,5.053181609328912,5e-05
100,5.0867198552840796,5.051729708301778,5e-05
