epoch,tau_phys_mean,tau_phys_median,tau_phys_min,tau_phys_max,tau_phys_count
1,1.7132679224014282,1.7137986421585083,1.6699062585830688,1.8273351192474365,488.0
2,1.7133959531784058,1.7135674953460693,1.6760640144348145,1.8273351192474365,488.0
3,1.7134883403778076,1.7138885259628296,1.6760640144348145,1.8273351192474365,488.0
4,1.7134077548980713,1.7144083976745605,1.673938512802124,1.8273351192474365,488.0
5,1.713428258895874,1.7137525081634521,1.6745343208312988,1.8273351192474365,488.0
6,1.7133171558380127,1.7138357162475586,1.6681785583496094,1.8273351192474365,488.0
7,1.713547706604004,1.7144523859024048,1.6520438194274902,1.8273351192474365,488.0
8,1.7133973836898804,1.7140458822250366,1.6703379154205322,1.8273351192474365,488.0
9,1.7133076190948486,1.712694764137268,1.6667488813400269,1.8273351192474365,488.0
10,1.7134653329849243,1.7134801149368286,1.6724177598953247,1.8273351192474365,488.0
11,1.7134448289871216,1.7145328521728516,1.67250657081604,1.8273351192474365,488.0
12,1.7133198976516724,1.713228702545166,1.671218752861023,1.8273351192474365,488.0
13,1.7132128477096558,1.7134230136871338,1.6760640144348145,1.8273351192474365,488.0
14,1.7133556604385376,1.7134864330291748,1.672036051750183,1.8273351192474365,488.0
15,1.7134158611297607,1.715071201324463,1.6616640090942383,1.8273351192474365,488.0
16,1.713370442390442,1.7121659517288208,1.6704295873641968,1.8273351192474365,488.0
17,1.713350772857666,1.7141412496566772,1.6720831394195557,1.8273351192474365,488.0
18,1.7133814096450806,1.7139019966125488,1.6755775213241577,1.8273351192474365,488.0
19,1.713431715965271,1.7134830951690674,1.6743502616882324,1.8273351192474365,488.0
20,1.7132149934768677,1.7133829593658447,1.66770339012146,1.8273351192474365,488.0
21,1.7132822275161743,1.7141796350479126,1.6673439741134644,1.8273351192474365,488.0
22,1.7135757207870483,1.7135990858078003,1.6715726852416992,1.8273351192474365,488.0
23,1.713159203529358,1.7137293815612793,1.6730763912200928,1.8273351192474365,488.0
24,1.7134801149368286,1.7137597799301147,1.6760640144348145,1.8273351192474365,488.0
25,1.713536024093628,1.7139240503311157,1.6655476093292236,1.8273351192474365,488.0
26,1.7132508754730225,1.7141138315200806,1.6760640144348145,1.8273351192474365,488.0
27,1.7134312391281128,1.7133829593658447,1.6760640144348145,1.8273351192474365,488.0
28,1.7133255004882812,1.7138854265213013,1.6760640144348145,1.8273351192474365,488.0
29,1.7132982015609741,1.7135891914367676,1.665238857269287,1.8273351192474365,488.0
30,1.7134579420089722,1.714523196220398,1.6741589307785034,1.8273351192474365,488.0
31,1.7133959531784058,1.7142971754074097,1.6700372695922852,1.8273351192474365,488.0
32,1.7135076522827148,1.7137781381607056,1.6704950332641602,1.8273351192474365,488.0
33,1.71332585811615,1.7135423421859741,1.6671513319015503,1.8273351192474365,488.0
34,1.7132434844970703,1.712776780128479,1.6730419397354126,1.8273351192474365,488.0
35,1.713425636291504,1.7135937213897705,1.6709853410720825,1.8273351192474365,488.0
36,1.7132817506790161,1.7142961025238037,1.6760640144348145,1.8273351192474365,488.0
37,1.7134430408477783,1.7142765522003174,1.6716831922531128,1.8273351192474365,488.0
38,1.7132422924041748,1.7131396532058716,1.6719721555709839,1.8273351192474365,488.0
39,1.713505506515503,1.7144083976745605,1.6661914587020874,1.8273351192474365,488.0
40,1.713244915008545,1.7129300832748413,1.673803448677063,1.8273351192474365,488.0
41,1.7131577730178833,1.7133674621582031,1.6742208003997803,1.8273351192474365,488.0
42,1.7135069370269775,1.714529275894165,1.667513370513916,1.8273351192474365,488.0
43,1.7132374048233032,1.7129623889923096,1.6735788583755493,1.8273351192474365,488.0
44,1.7134184837341309,1.7133980989456177,1.6642104387283325,1.8273351192474365,488.0
45,1.7135294675827026,1.7137537002563477,1.6513152122497559,1.8273351192474365,488.0
46,1.7132322788238525,1.7141056060791016,1.6760640144348145,1.8273351192474365,488.0
47,1.7131626605987549,1.712516188621521,1.6760640144348145,1.8273351192474365,488.0
48,1.7132807970046997,1.7136465311050415,1.6726700067520142,1.8273351192474365,488.0
49,1.7132272720336914,1.7133829593658447,1.670531988143921,1.8273351192474365,488.0
50,1.7133644819259644,1.7141889333724976,1.6755461692810059,1.8273351192474365,488.0
51,1.713245153427124,1.7135783433914185,1.6650303602218628,1.8273351192474365,488.0
52,1.713192105293274,1.713627815246582,1.6703424453735352,1.8273351192474365,488.0
53,1.7133631706237793,1.7128666639328003,1.6581320762634277,1.8273351192474365,488.0
54,1.7133287191390991,1.7128666639328003,1.6760640144348145,1.8273351192474365,488.0
55,1.7136105298995972,1.7143350839614868,1.6760640144348145,1.8273351192474365,488.0
56,1.7134772539138794,1.7137527465820312,1.6760640144348145,1.8273351192474365,488.0
57,1.7132052183151245,1.7135169506072998,1.6637424230575562,1.8273351192474365,488.0
58,1.7133290767669678,1.7132409811019897,1.667872667312622,1.8273351192474365,488.0
59,1.7133713960647583,1.7133829593658447,1.6659579277038574,1.8273351192474365,488.0
60,1.713499903678894,1.714370846748352,1.6724505424499512,1.8273351192474365,488.0
61,1.713291883468628,1.7130091190338135,1.6629339456558228,1.8273351192474365,488.0
62,1.7134652137756348,1.7137229442596436,1.6724966764450073,1.8273351192474365,488.0
63,1.7132704257965088,1.7138804197311401,1.6675611734390259,1.8273351192474365,488.0
64,1.7134648561477661,1.714194655418396,1.6721680164337158,1.8273351192474365,488.0
65,1.71329665184021,1.7142366170883179,1.6760640144348145,1.8273351192474365,488.0
66,1.7137171030044556,1.7142632007598877,1.6760640144348145,1.8273351192474365,488.0
67,1.7134439945220947,1.7136348485946655,1.6733492612838745,1.8273351192474365,488.0
