epoch,tau_phys_mean,tau_phys_median,tau_phys_min,tau_phys_max,tau_phys_count
1,1.123380184173584,1.123159646987915,1.085655927658081,1.2209280729293823,488.0
2,1.123305320739746,1.123003602027893,1.085655927658081,1.2209280729293823,488.0
3,1.1233142614364624,1.1239471435546875,1.085655927658081,1.2209280729293823,488.0
4,1.123404622077942,1.1236437559127808,1.0831681489944458,1.2209280729293823,488.0
5,1.1233665943145752,1.1238683462142944,1.085655927658081,1.2209280729293823,488.0
6,1.1231918334960938,1.1235761642456055,1.085655927658081,1.2209280729293823,488.0
7,1.123374104499817,1.1231218576431274,1.085655927658081,1.2209280729293823,488.0
8,1.1232296228408813,1.122765064239502,1.085655927658081,1.2209280729293823,488.0
9,1.123206615447998,1.1232993602752686,1.085655927658081,1.2209280729293823,488.0
10,1.1235308647155762,1.123234510421753,1.085655927658081,1.2209280729293823,488.0
11,1.1232012510299683,1.1232240200042725,1.085655927658081,1.2209280729293823,488.0
12,1.123124122619629,1.1233420372009277,1.085655927658081,1.2209280729293823,488.0
13,1.123313546180725,1.1226996183395386,1.085655927658081,1.2209280729293823,488.0
14,1.1232885122299194,1.1233484745025635,1.085655927658081,1.2209280729293823,488.0
15,1.1233649253845215,1.1241424083709717,1.0791442394256592,1.2209280729293823,488.0
16,1.1232662200927734,1.1234400272369385,1.085655927658081,1.2209280729293823,488.0
17,1.1233290433883667,1.1235431432724,1.0783861875534058,1.2209280729293823,488.0
18,1.1233384609222412,1.123468041419983,1.085655927658081,1.2209280729293823,488.0
19,1.1233656406402588,1.1232349872589111,1.085655927658081,1.2209280729293823,488.0
20,1.123047947883606,1.1235162019729614,1.085655927658081,1.2209280729293823,488.0
21,1.123422622680664,1.1237730979919434,1.085655927658081,1.2209280729293823,488.0
22,1.1232258081436157,1.1230180263519287,1.085655927658081,1.2209280729293823,488.0
23,1.1230614185333252,1.1238932609558105,1.085655927658081,1.2209280729293823,488.0
24,1.1234012842178345,1.1229875087738037,1.085358738899231,1.2209280729293823,488.0
25,1.1233010292053223,1.123125433921814,1.0828094482421875,1.2209280729293823,488.0
26,1.123335838317871,1.1240235567092896,1.085655927658081,1.2209280729293823,488.0
27,1.1232889890670776,1.1238937377929688,1.0749231576919556,1.2209280729293823,488.0
28,1.1232919692993164,1.123136043548584,1.085655927658081,1.2209280729293823,488.0
29,1.1234043836593628,1.1236497163772583,1.085655927658081,1.2209280729293823,488.0
30,1.1234246492385864,1.123610258102417,1.085655927658081,1.2209280729293823,488.0
31,1.1234538555145264,1.1232260465621948,1.085655927658081,1.2209280729293823,488.0
32,1.123276948928833,1.1232725381851196,1.085655927658081,1.2209280729293823,488.0
33,1.1232914924621582,1.123165249824524,1.085655927658081,1.2209280729293823,488.0
34,1.1234145164489746,1.1238831281661987,1.085655927658081,1.2209280729293823,488.0
35,1.123344898223877,1.1233327388763428,1.085655927658081,1.2209280729293823,488.0
36,1.1233694553375244,1.1233278512954712,1.085655927658081,1.2209280729293823,488.0
37,1.1234148740768433,1.1231374740600586,1.085655927658081,1.2209280729293823,488.0
38,1.123295545578003,1.1235263347625732,1.085655927658081,1.2209280729293823,488.0
39,1.1234792470932007,1.123877763748169,1.0804173946380615,1.2209280729293823,488.0
40,1.1230963468551636,1.1234692335128784,1.0846459865570068,1.2209280729293823,488.0
41,1.1233980655670166,1.1230659484863281,1.085655927658081,1.2209280729293823,488.0
42,1.123342514038086,1.1234124898910522,1.085655927658081,1.2209280729293823,488.0
43,1.123421549797058,1.1232560873031616,1.085655927658081,1.2209280729293823,488.0
44,1.1234055757522583,1.1238672733306885,1.085655927658081,1.2209280729293823,488.0
45,1.1235359907150269,1.1229344606399536,1.085655927658081,1.2209280729293823,488.0
46,1.123110294342041,1.122814655303955,1.085655927658081,1.2209280729293823,488.0
47,1.12347412109375,1.1238452196121216,1.085655927658081,1.2209280729293823,488.0
48,1.1234393119812012,1.1237576007843018,1.085655927658081,1.2209280729293823,488.0
49,1.1231584548950195,1.1236594915390015,1.0853185653686523,1.2209280729293823,488.0
50,1.1233999729156494,1.1233220100402832,1.085655927658081,1.2209280729293823,488.0
51,1.1233056783676147,1.124677300453186,1.085655927658081,1.2209280729293823,488.0
52,1.1231155395507812,1.122910976409912,1.0851263999938965,1.2209280729293823,488.0
53,1.1233538389205933,1.1229239702224731,1.085655927658081,1.2209280729293823,488.0
54,1.1233599185943604,1.1241596937179565,1.085655927658081,1.2209280729293823,488.0
55,1.1232842206954956,1.1233268976211548,1.0830293893814087,1.2209280729293823,488.0
56,1.1233192682266235,1.1240417957305908,1.085655927658081,1.2209280729293823,488.0
57,1.1233878135681152,1.122765064239502,1.085655927658081,1.2209280729293823,488.0
58,1.1230804920196533,1.1232812404632568,1.085655927658081,1.2209280729293823,488.0
59,1.1232661008834839,1.1231073141098022,1.085655927658081,1.2209280729293823,488.0
60,1.123392105102539,1.1229352951049805,1.085655927658081,1.2209280729293823,488.0
61,1.1233892440795898,1.123003602027893,1.085655927658081,1.2209280729293823,488.0
62,1.1233755350112915,1.1234877109527588,1.085655927658081,1.2209280729293823,488.0
63,1.1233793497085571,1.1230489015579224,1.085655927658081,1.2209280729293823,488.0
64,1.123227596282959,1.122765064239502,1.085655927658081,1.2209280729293823,488.0
65,1.1232757568359375,1.1234180927276611,1.085655927658081,1.2209280729293823,488.0
66,1.1233829259872437,1.123003602027893,1.085655927658081,1.2209280729293823,488.0
67,1.1233646869659424,1.1234241724014282,1.085655927658081,1.2209280729293823,488.0
68,1.1233433485031128,1.1236261129379272,1.085655927658081,1.2209280729293823,488.0
69,1.1232202053070068,1.1237932443618774,1.085655927658081,1.2209280729293823,488.0
70,1.1231796741485596,1.1236815452575684,1.085655927658081,1.2209280729293823,488.0
71,1.1231917142868042,1.1233209371566772,1.085500955581665,1.2209280729293823,488.0
72,1.1232777833938599,1.1238141059875488,1.085655927658081,1.2209280729293823,488.0
73,1.123326063156128,1.1240110397338867,1.085655927658081,1.2209280729293823,488.0
74,1.1231740713119507,1.1233476400375366,1.085655927658081,1.2209280729293823,488.0
75,1.1232695579528809,1.1235522031784058,1.085655927658081,1.2209280729293823,488.0
76,1.1231800317764282,1.1232726573944092,1.085655927658081,1.2209280729293823,488.0
77,1.123580813407898,1.123865008354187,1.084476351737976,1.2209280729293823,488.0
78,1.1233041286468506,1.1230396032333374,1.085655927658081,1.2209280729293823,488.0
79,1.1232454776763916,1.1230660676956177,1.085655927658081,1.2209280729293823,488.0
80,1.1232669353485107,1.1231074333190918,1.085655927658081,1.2209280729293823,488.0
81,1.1232255697250366,1.1228693723678589,1.078454613685608,1.2209280729293823,488.0
82,1.123151421546936,1.1235297918319702,1.085655927658081,1.2209280729293823,488.0
83,1.1230894327163696,1.122814655303955,1.085655927658081,1.2209280729293823,488.0
84,1.123193621635437,1.122765064239502,1.085655927658081,1.2209280729293823,488.0
85,1.1233359575271606,1.1234748363494873,1.085655927658081,1.2209280729293823,488.0
86,1.1233487129211426,1.1240110397338867,1.085655927658081,1.2209280729293823,488.0
87,1.1234683990478516,1.123464822769165,1.085655927658081,1.2209280729293823,488.0
88,1.123228907585144,1.122898817062378,1.0738147497177124,1.2209280729293823,488.0
89,1.1233906745910645,1.1237554550170898,1.085655927658081,1.2209280729293823,488.0
90,1.1232854127883911,1.1238176822662354,1.085655927658081,1.2209280729293823,488.0
91,1.1233110427856445,1.1232032775878906,1.085655927658081,1.2209280729293823,488.0
92,1.123218297958374,1.1238150596618652,1.085655927658081,1.2209280729293823,488.0
93,1.123246669769287,1.123073697090149,1.0838589668273926,1.2209280729293823,488.0
94,1.1232234239578247,1.1233806610107422,1.085655927658081,1.2209280729293823,488.0
95,1.1232004165649414,1.1233505010604858,1.085655927658081,1.2209280729293823,488.0
96,1.1231601238250732,1.1224603652954102,1.085655927658081,1.2209280729293823,488.0
97,1.123401165008545,1.1238126754760742,1.085655927658081,1.2209280729293823,488.0
98,1.123287558555603,1.1235193014144897,1.081566572189331,1.2209280729293823,488.0
99,1.1231722831726074,1.1235597133636475,1.085655927658081,1.2209280729293823,488.0
100,1.1232314109802246,1.1229130029678345,1.085655927658081,1.2209280729293823,488.0
