epoch,train_loss,val_loss,lr
1,5.390190507204105,4.848335767278866,5e-05
2,4.835368370398497,4.658788564253826,5e-05
3,4.70441681543986,4.608976198702442,5e-05
4,4.663815212249756,4.595260323310385,5e-05
5,4.645245588742769,4.5881674192389665,5e-05
6,4.634344410284972,4.581291515000013,5e-05
7,4.625986250852927,4.580147037700731,5e-05
8,4.619491738539476,4.57624043737139,5e-05
9,4.614954085227771,4.57522498831457,5e-05
10,4.6100553671518965,4.5757558832363205,5e-05
11,4.605945327954415,4.5716264880433375,5e-05
12,4.6029335278731125,4.570536851882935,5e-05
13,4.600273442879701,4.569198613264123,5e-05
14,4.597955091183002,4.569747316594026,5e-05
15,4.595582271233583,4.567680480528851,5e-05
16,4.593505671085455,4.5649261036697695,5e-05
17,4.591656075991117,4.570563034135468,5e-05
18,4.59000802284632,4.562735499167929,5e-05
19,4.588483755405132,4.563464641571045,5e-05
20,4.587034961504814,4.564654987685534,5e-05
21,4.585905637496557,4.563126870564052,5e-05
22,4.5844737541981235,4.562367736076822,5e-05
23,4.583478164672852,4.560186931065151,5e-05
24,4.582617698571621,4.558726257207442,5e-05
25,4.581850424790994,4.561551887161878,5e-05
26,4.580658708474575,4.560194706430241,5e-05
27,4.579724852244059,4.558522555292869,5e-05
28,4.579388552445632,4.558239766529629,5e-05
29,4.578120308655959,4.5579531873975485,5e-05
30,4.577471956839928,4.5570215692325515,5e-05
31,4.576602023687118,4.5584016235507265,5e-05
32,4.575663492007133,4.558955372596274,5e-05
33,4.575660668886625,4.555220312001754,5e-05
34,4.575139397841234,4.560567466580138,5e-05
35,4.574365634184617,4.55450930887339,5e-05
36,4.574389735246316,4.557268225416845,5e-05
37,4.573428264031043,4.555035265124574,5e-05
38,4.573137684357472,4.5549624647412985,5e-05
39,4.572470810474494,4.557245191262693,5e-05
40,4.571744340505355,4.552697678001559,5e-05
41,4.571651104169014,4.553711672218478,5e-05
42,4.57109873967293,4.554347592957166,5e-05
43,4.570351215509268,4.552478654044015,5e-05
44,4.5698739919907005,4.55595538080955,5e-05
45,4.569725882701385,4.551514236294493,5e-05
46,4.569354838591355,4.5512299780942955,5e-05
47,4.5693192261915945,4.555469386431636,5e-05
48,4.56854042884631,4.553173284141385,5e-05
49,4.567737757853973,4.552404116611092,5e-05
50,4.567292399284167,4.552801331695245,5e-05
51,4.5671801188053225,4.553520455652354,5e-05
52,4.567261291161562,4.5549851388347395,5e-05
53,4.566970278666569,4.5483648047155265,5e-05
54,4.566061623891195,4.549850293568203,5e-05
55,4.565781821960058,4.551113556842415,5e-05
56,4.565878013464121,4.553695026709109,5e-05
57,4.564993511102139,4.554945960336802,5e-05
58,4.5650360303047375,4.5491602858718565,5e-05
59,4.564850369477884,4.5487352147394295,5e-05
60,4.5645360176379866,4.548296037985354,5e-05
61,4.5642574077997455,4.551553025537608,5e-05
62,4.563956944147746,4.551120227696944,5e-05
63,4.5638125859774075,4.548450630538317,5e-05
64,4.563187361986209,4.546097395371418,5e-05
65,4.563480168122512,4.5494400141190505,5e-05
66,4.562709815685565,4.551589571699804,5e-05
67,4.56274899091476,4.551453162212761,5e-05
68,4.562213137210944,4.548404907693668,5e-05
69,4.5620032224899685,4.55060059197095,5e-05
70,4.561692081353603,4.54774531053037,5e-05
71,4.561549403117254,4.5477155374020946,5e-05
72,4.561398932872675,4.549045947133278,5e-05
73,4.560899816415248,4.547220127923148,5e-05
74,4.561327904921312,4.5460091318402975,5e-05
75,4.56070801172501,4.5532063318758595,5e-05
76,4.560579103078598,4.5453919001988,5e-05
77,4.560372205880972,4.54667041739639,5e-05
78,4.560234494087023,4.5443697170335415,5e-05
79,4.560090019764044,4.549453866725066,5e-05
80,4.559608743129632,4.544639295461226,5e-05
81,4.559695275624593,4.546012245878881,5e-05
82,4.559347936434624,4.549351687334021,5e-05
83,4.559166591595381,4.548959878026222,5e-05
84,4.558841102551192,4.5428511707150205,5e-05
85,4.558635179813091,4.542922550318193,5e-05
86,4.558761460964496,4.546390543178636,5e-05
87,4.558375051694038,4.550940635252972,5e-05
88,4.5583793872442,4.542654212640256,5e-05
89,4.5581849183791725,4.546190816528943,5e-05
90,4.557617664337158,4.545727934156146,5e-05
91,4.558042792784862,4.5476254103135085,5e-05
92,4.5580569059420855,4.545859954795059,5e-05
93,4.5574130168327915,4.542633017715143,5e-05
94,4.557262984300271,4.543091404194734,5e-05
95,4.557213384677202,4.543228183473859,5e-05
96,4.557135161375388,4.546814086485882,5e-05
97,4.556967644813733,4.543563487578411,5e-05
98,4.557000216459617,4.5423124566370126,5e-05
99,4.556966720483242,4.548101420305213,5e-05
100,4.556266497343015,4.542906683318469,5e-05
